"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
13950,"faster","Blue","dark-left","dark-high","target-high",909.91,920.115,901.235,738.24,825.38,1419.48,1022.555,840.28,772.62,900.46,910.06,1366.445,1049.205,899.88,1346.875,989.705,725.46,869.5,827.485,1099.035
13950,"faster","Blue","dark-left","dark-high","target-low",1074.75,829.91,903.845,939,963.455,1194.975,1359.69,1266.705,830.035,1044.455,894.315,698,890.61,1516.62,1093.46,931.41,989.675,1045.01,1258.55,950.995
13950,"faster","Blue","dark-left","dark-low","target-high",958.36,1318.76,749.77,1153.565,1522.15,1228.47,1325.46,1114.16,1693.825,797.17,992.97,877.86,769.975,944.21,846.905,926.11,1954.265,1504.91,1008.1,778.03
13950,"faster","Blue","dark-left","dark-low","target-low",1183.305,996.85,1004.885,899.87,1057.68,976.125,1133.575,1168.225,900.035,1318.73,1185.89,966.81,931.06,1393.09,1056.315,1216.175,876.42,851.05,1092.915,891.12
13950,"faster","Blue","dark-right","dark-high","target-high",950.765,1546.06,829.955,827.125,810.545,1407.45,764.55,989.4,992.01,756.445,823.205,1306.195,793.325,788.975,854.77,818.065,1417.875,851.545,807.265,916.31
13950,"faster","Blue","dark-right","dark-high","target-low",848.495,1085.91,1164.515,1046.93,977.93,870.98,1097.215,875.74,1025.02,1329.73,837.845,779.705,827.78,1346.695,1222.205,835.36,1088.5,1028.56,1185.405,1126.265
13950,"faster","Blue","dark-right","dark-low","target-high",1277.72,1251.945,833.02,897.075,770.44,1209.895,894.01,1641.76,1917.54,828.21,1082.555,1494.885,762.98,1570.935,672.905,849.2,1088.305,1083.11,1567.925,881.31
13950,"faster","Blue","dark-right","dark-low","target-low",1026.73,891.715,1050.985,1342.03,1075.325,1984.235,928.735,943.245,931.27,975.295,1487.35,1506.66,1311.165,920.205,1125.565,1069.24,864.645,1117.865,1204.43,1022.67
13950,"faster","Hot","dark-left","dark-high","target-high",606.76,1080.51,1460.62,1026.405,1258.3,1252.625,1037.645,1219.305,767.665,2364.985,764.175,1012.78,1559.645,1106.34,1324.205,851.375,944.37,910.42,776.09,994.87
13950,"faster","Hot","dark-left","dark-high","target-low",1099.225,786.375,884.175,1028.225,878.665,1393.52,2765.89,933.875,1339.125,1092.93,1387,1196.915,1188.73,894.675,1111.055,997.525,1044.76,1065.25,1218.915,1208.47
13950,"faster","Hot","dark-left","dark-low","target-high",866.45,852.49,875.675,1379.48,613.92,1256.66,757.82,818.61,790.825,1438.125,911.67,1016.36,867.66,1295.305,1016.7,939.8,1387.04,1293.51,1239.495,1059.505
13950,"faster","Hot","dark-left","dark-low","target-low",1072.395,789.79,1097.115,960.43,1227.125,1440.91,917.16,1097.985,895.31,1071.245,965.895,1228.645,983.36,1528.245,1249.415,1260.935,1115.91,1228.79,1173.08,1118.805
13950,"faster","Hot","dark-right","dark-high","target-high",1117.51,718.595,801.68,1229.605,1070.62,960.245,964.21,790.955,858.495,1123.075,878.62,986.605,889.64,861.28,774.005,788.895,654.69,835.88,1003.525,821.21
13950,"faster","Hot","dark-right","dark-high","target-low",1334.145,1188.425,766.83,1190.805,1430.57,968.485,749.24,828.265,2816.49,955.825,1114.38,1678.815,1031.205,1019.285,1096.22,1312.27,1292.955,1118.385,1115.52,869.955
13950,"faster","Hot","dark-right","dark-low","target-high",2553.42,1004.805,1211.495,1365.93,1816.73,1393.82,1272.405,993.16,585.24,1112.865,896.53,1360.185,966.955,1359.665,1220.185,1241.055,803.695,841.57,1573.63,792.305
13950,"faster","Hot","dark-right","dark-low","target-low",1452.985,1104.605,990.015,1010.305,1219.935,1302.88,929.425,1116.54,1145.065,1283.245,981.05,1127.42,1003.07,1496.56,949.65,1073.745,1125.43,1262.83,849.98,1057.615
