"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
17424,"longer","Blue","dark-left","dark-high","target-high",1229,971,849,666,1001,680,1244,910,754,776,821,1249,669,1299,1100,1884,947,1069,1073,1215
17424,"longer","Blue","dark-left","dark-high","target-low",898,808,700,1543,859,1031,1050,953,1018,1017,636,1558,826,947,799,875,777,1148,1295,858
17424,"longer","Blue","dark-left","dark-low","target-high",829,1868,1978,909,660,1794,763,779,885,1861,659,1869,1035,851,818,675,1283,854,800,688
17424,"longer","Blue","dark-left","dark-low","target-low",906,1085,949,790,1446,875,940,809,732,919,736,1525,837,896,1176,1222,1140,1082,914,1374
17424,"longer","Blue","dark-right","dark-high","target-high",3227,1122,871,760,1071,1378,793,852,968,824,880,897,727,820,1055,934,831,913,1280,978
17424,"longer","Blue","dark-right","dark-high","target-low",825,1071,874,656,807,2127,576,1423,934,1407,3016,1181,1794,885,924,802,1037,1282,1044,968
17424,"longer","Blue","dark-right","dark-low","target-high",838,1715,1035,855,654,639,1103,964,878,1096,753,679,1137,652,752,1421,824,669,978,669
17424,"longer","Blue","dark-right","dark-low","target-low",777,756,835,866,887,879,807,1064,1046,998,978,1233,1222,882,836,767,1179,1302,860,1399
17424,"longer","Hot","dark-left","dark-high","target-high",770,814,995,1187,741,768,698,710,717,1139,1050,653,939,912,851,1214,1611,835,1433,813
17424,"longer","Hot","dark-left","dark-high","target-low",899,888,1072,1683,781,866,890,1008,1767,757,711,1220,1198,882,883,794,860,1092,939,1028
17424,"longer","Hot","dark-left","dark-low","target-high",750,902,754,714,1449,991,694,738,829,1660,1242,1232,852,760,934,885,1249,768,895,1130
17424,"longer","Hot","dark-left","dark-low","target-low",1306,2095,818,1416,1134,1052,877,1593,999,892,717,789,1076,720,894,727,910,757,1922,1270
17424,"longer","Hot","dark-right","dark-high","target-high",653,808,786,744,1205,1456,768,702,652,746,693,834,895,909,1795,886,999,1260,919,887
17424,"longer","Hot","dark-right","dark-high","target-low",1324,716,633,1197,925,1127,752,1060,1078,780,1409,804,1045,987,792,716,979,953,849,732
17424,"longer","Hot","dark-right","dark-low","target-high",1047,968,942,1499,1623,779,826,1194,904,934,694,689,846,883,819,756,938,1333,649,1120
17424,"longer","Hot","dark-right","dark-low","target-low",1414,1238,883,794,953,1228,925,936,1049,865,954,1157,859,1308,840,910,754,738,1107,843
