"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
15077,"faster","Blue","dark-left","dark-high","target-high",541.665,893.215,805.595,935.855,897.185,891.005,791.69,781.845,590.53,866.985,1541.78,1198.865,891.985,742.575,1062.385,735.07,1352.91,885.17,1465.01,658.985
15077,"faster","Blue","dark-left","dark-high","target-low",906.585,663.39,715.885,761.355,683.52,1019.16,1516.325,1727.675,935.19,840.1,961.985,691.2,778.61,1251.47,713.96,1143.305,678.125,713.81,627.445,867.885
15077,"faster","Blue","dark-left","dark-low","target-high",897.9,1149.525,1233.53,844.475,710.59,666.715,719.455,857.435,1051.735,786.165,829.705,1026.365,554.145,855.43,1057.135,839.88,1102.02,1189.055,1148.48,680.325
15077,"faster","Blue","dark-left","dark-low","target-low",647.32,745.8,917.525,1334.96,723,1002.905,955.135,1556.37,721.6,1383.2,970.32,1165.87,1662.14,908.935,737.35,599.21,1043.915,1132.465,625.47,840.565
15077,"faster","Blue","dark-right","dark-high","target-high",572.5,881.87,913.215,883.065,1026.65,623.65,1187.29,854.01,850.675,653.48,674.29,1167.465,1068.965,714.095,941.49,992.36,1644.685,1370.955,764.92,663.57
15077,"faster","Blue","dark-right","dark-high","target-low",922.335,570.37,770.1,804.82,929.8,765.235,1004.12,1134.36,861.825,813.01,657.285,733.14,642.555,599.44,746.565,1003.69,784.055,560.02,1199.27,1224.615
15077,"faster","Blue","dark-right","dark-low","target-high",766.065,1124.015,1032.78,848.82,778.445,1098.98,905.045,874.685,1411.745,570.12,882.585,753.33,884.475,2351.18,749.875,619.755,618.675,595.1,670.595,727.63
15077,"faster","Blue","dark-right","dark-low","target-low",626.525,1039.41,988.7,785.255,909.745,854.67,736.05,745.22,737.2,642.185,918.345,898.265,577.875,1146.465,729.45,770.565,2113.655,696.76,775.43,847.07
15077,"faster","Hot","dark-left","dark-high","target-high",817.255,717.23,854.33,777.84,744.695,891.15,651.885,720.195,984.945,923.91,864.52,788.855,1181.875,797.86,1118.7,638.89,1019.43,729.835,1182.88,992.68
15077,"faster","Hot","dark-left","dark-high","target-low",862.47,697.745,1308.12,956.82,697.255,893.065,812.415,776.2,472.455,692.665,646.8,840.035,946.125,1194.4,1152.145,924.025,1163.795,765.82,714.285,782.305
15077,"faster","Hot","dark-left","dark-low","target-high",961.11,856.73,774.65,1258.895,759.985,776.485,796.945,717.7,997.94,709.35,818.85,798.585,978.47,918.565,1793.185,786.445,874.665,849.245,900.73,799.37
15077,"faster","Hot","dark-left","dark-low","target-low",726.445,1047.33,1048.72,563.25,626.095,869.585,1269.94,1816.43,816.505,738.355,1225.515,917.72,870.025,970.68,1509.02,950.53,731.745,731.47,811.665,757.665
15077,"faster","Hot","dark-right","dark-high","target-high",1215.945,1170.98,717.105,455.965,1063.09,632.775,1464.935,599.48,606.03,996.06,783.03,985.64,869.78,1635.545,901.48,626.585,815.13,772.16,853.925,1086.315
15077,"faster","Hot","dark-right","dark-high","target-low",764.635,645.38,812.42,841.105,815.395,1520.03,1112.85,927.53,955.625,679.43,616.085,596.305,774.435,1162.755,625.51,731.58,541.17,664.21,663.94,711.89
15077,"faster","Hot","dark-right","dark-low","target-high",1075.06,725.06,779.9,645.275,960.64,838.345,1363.81,763.175,720.52,648.625,624.44,501.605,1097.285,975.455,559.38,672.33,971.425,1200.505,988.27,1292.26
15077,"faster","Hot","dark-right","dark-low","target-low",1046.23,1007.39,902.62,1155.61,1854.745,1044.635,785.775,649.015,678.515,1777.34,623.07,765.65,1131.165,1526.95,582.275,1052.375,817.645,742.49,831.595,739.405
