"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
17742,"slower","Blue","dark-left","dark-high","target-high",1216.175,1574.38,1056.34,932.29,1166.475,1263.33,1204.95,1474.49,1218.18,1133.455,1315.675,1102.93,2699.65,1003.34,1278.705,1025.555,1588.46,2350.725,1339.04,1293.51
17742,"slower","Blue","dark-left","dark-high","target-low",904.155,918.815,1169.325,1253.14,928.78,1452.87,3135.655,1340.7,1775.495,1567.765,1095.585,1350.955,1373.435,1288.33,1093.27,1014.335,985.51,1360.515,1138.25,890.295
17742,"slower","Blue","dark-left","dark-low","target-high",730.45,1082.99,1080.105,937.425,983.765,1254.76,1087.26,926.435,1193.86,1265.655,1167.665,901.5,869.65,881.535,1293.315,763.315,1117.575,1535.96,1239.015,935.515
17742,"slower","Blue","dark-left","dark-low","target-low",942.82,1556.345,1566.575,1539.82,1292.23,1180.96,1093.43,1073.035,1132.365,1376.5,1213.89,1510.97,1006.96,1038.185,1774.055,903.79,1282.67,1138.31,1603.35,898.745
17742,"slower","Blue","dark-right","dark-high","target-high",1037.57,1288.135,1244.105,1684.61,1144.115,1035.215,1086.56,2118.075,1213.28,1051.745,980.46,1295.885,993.135,1365.475,898.615,1308.195,1018.535,1092.49,1285.255,1183
17742,"slower","Blue","dark-right","dark-high","target-low",1047.01,1345.495,714.475,1122.705,1656.69,1245.21,1264.1,949.86,802.28,2839.47,1434.135,1043.225,2559.42,1526.83,817.895,895.88,1204.41,1921.305,933.905,1111.055
17742,"slower","Blue","dark-right","dark-low","target-high",935.165,1387.525,1375.755,1327.89,951.075,1262.58,896.27,1073.68,1229.785,951.61,2020.58,1118.23,1101.085,1483.99,1183.63,1051.975,1457.245,1148.165,1339.205,1499.115
17742,"slower","Blue","dark-right","dark-low","target-low",1031.645,1077.5,1399.925,1347.13,1038.365,1431.075,767.26,1487.615,1193.255,1621.38,905.16,1125.005,1042.235,1265.355,1271.93,1040.425,1310.5,1584.16,1152.12,951.425
17742,"slower","Hot","dark-left","dark-high","target-high",1042.79,1139.32,1091.22,1284.41,1623.935,1333.28,943.155,1332.925,1045.22,1092.475,1665.215,1292.73,1237.505,1491.61,1454.215,1664.675,1326.725,1113.695,1219.565,1002.24
17742,"slower","Hot","dark-left","dark-high","target-low",1350.32,1209.785,1382.825,1530.51,1560.63,1143.575,1046.18,1011.695,1539.775,1458.205,857.62,1420.9,1362.475,1329.845,1424.5,1629.73,1013.885,1303.585,909.155,1523.365
17742,"slower","Hot","dark-left","dark-low","target-high",1422.04,1686.29,1067.025,1126.995,244.935,1262.1,946.605,1268.5,1349.84,1061.495,1478.115,1842.12,905.515,1371.105,1224.38,1509.485,1123.33,1026.195,1092.845,1276.615
17742,"slower","Hot","dark-left","dark-low","target-low",1123.5,1357.775,1432.105,967.51,1378.37,1653.55,1666.45,911.6,1381,1383.09,2355.73,1241.43,914.325,1449.1,954.15,2338.645,817.645,1181.07,1586.48,1143.77
17742,"slower","Hot","dark-right","dark-high","target-high",1006.535,918.245,2436,1117.375,956.385,1136.855,1756.175,1146.405,1000.005,1444.035,1268.87,1030.71,1271.62,1174.335,1754.58,1314.315,882.2,1322.915,934.815,1215.38
17742,"slower","Hot","dark-right","dark-high","target-low",1134.825,1289.395,934.81,1265.545,1075.625,950.415,1094.645,870.775,1116.9,1105.4,1041.61,1162.31,1403.675,1156.05,1246.21,1075.075,1698.865,1105.625,761.435,916.26
17742,"slower","Hot","dark-right","dark-low","target-high",1583.265,820.88,836.315,883.925,1343.56,1172.335,1138.265,823.015,1024.385,813.985,891.365,912.615,1557.375,1131.645,1099.795,1314.04,1393.385,955.715,1277.195,1043.945
17742,"slower","Hot","dark-right","dark-low","target-low",776.865,1582.82,818.48,1386.815,1067.695,1013.205,906.595,1114.805,1082.905,1780.445,1101.73,1166.375,1759.41,1091.325,1189.065,1965.19,846.975,1141.49,1297.28,1114.42
