"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
14989,"shorter","Blue","dark-left","dark-high","target-high",1134.61,818.59,719.73,2845.415,1157.37,1468.725,1019.21,1036.1,1230.425,1139.84,1095.885,1028.77,1107.49,1040.535,2424.565,807.805,1239.42,1528.62,1284.58,1374.29
14989,"shorter","Blue","dark-left","dark-high","target-low",1398.515,720.18,1303.345,951.24,744.27,815.98,580.895,564.615,2112.485,1161.925,2939.465,820.315,897.91,1154.655,1138.93,1103.105,1119.185,686.94,939.085,838.165
14989,"shorter","Blue","dark-left","dark-low","target-high",1553.67,1209.62,1091.99,953.385,1183.75,1102.605,1620.52,892.77,773.89,1315.475,1109.565,1019.75,1519.2,962.85,1413.26,1943.205,1307.095,1156.44,1234.97,849.595
14989,"shorter","Blue","dark-left","dark-low","target-low",1437.835,1039.76,900.14,914.765,835.11,1207.615,798.42,807.435,744.1,911.835,1375.535,4597.6,880.58,1032.875,1031.015,873.115,943.365,1193.57,870.895,961.425
14989,"shorter","Blue","dark-right","dark-high","target-high",1138.965,859.105,3959.91,961.215,1162.18,1015.75,1193.61,1575.26,1361.42,1143.79,893.91,2621.53,1909.225,1000.845,713.915,1497.845,1504.17,1870.155,1524.18,1081.36
14989,"shorter","Blue","dark-right","dark-high","target-low",1107.525,948.63,1206.675,1724.44,747.205,1072.55,729.255,1522.765,1129.95,1756.42,925.92,1329.195,948.845,1069.89,1460.35,901.95,951.035,998.63,855.52,829.56
14989,"shorter","Blue","dark-right","dark-low","target-high",1381.755,825.59,1150.42,834.315,2723.245,683.44,3228.52,1099.565,1231.96,868.605,1131.465,1261.385,982.66,1397.455,988.33,1077.125,950.66,886.265,1072.09,1697.19
14989,"shorter","Blue","dark-right","dark-low","target-low",953.03,747.355,948.89,802.41,1437.71,834.7,1157.2,773.6,1127.205,934.465,1460.415,1395.475,947.24,793,1706.015,857.615,973.705,784.15,796.305,909.815
14989,"shorter","Hot","dark-left","dark-high","target-high",872.685,1775.63,1142.695,1165.175,1202.975,746.21,1215.965,834.5,1755.45,1138.565,878.09,1328.175,1049.185,2245.155,890.725,826.16,582.075,852.575,1564.54,918.53
14989,"shorter","Hot","dark-left","dark-high","target-low",1467.975,1100.335,1146.485,782.075,824.005,1195.24,1430.745,890.92,879.75,1311.11,950.215,1139.18,1376.21,1087.43,1319.71,1570.955,1088.095,1207.905,890.465,1063.71
14989,"shorter","Hot","dark-left","dark-low","target-high",1657.73,1201.45,1326.6,4419.295,1434.385,1356.37,614.8,1111.91,1017.87,1031.38,1158.83,972.45,1029.545,1149.765,811.295,1126.775,745.91,1178.765,2181.32,1337.655
14989,"shorter","Hot","dark-left","dark-low","target-low",782.78,888.865,861.065,968.685,985.21,918.49,890.78,788.015,2537.585,785.015,1085.54,2212.17,1347.935,1743.62,765.98,717.63,983.85,1884.92,1119.66,856.185
14989,"shorter","Hot","dark-right","dark-high","target-high",1333.095,1006.075,1688.09,971.255,1766.935,1151.7,847.455,984.79,1315.96,921.635,2382.165,1557.78,1178.71,1328.9,910.08,1301.23,848.48,1099.645,1253.71,1558.435
14989,"shorter","Hot","dark-right","dark-high","target-low",1638.705,1237.75,884.445,1321.81,687.36,1679.775,1276.35,872.245,1137.18,956.26,869.325,1216.33,1282.63,1718.785,795.735,987.96,703.035,1299.38,868.355,1114.13
14989,"shorter","Hot","dark-right","dark-low","target-high",1001.82,1027.82,1625.475,1164.725,882.445,880.52,1276.755,1000.05,819.67,743.245,862.885,1108.07,1709.07,1350.45,1064.995,1069.39,1167.925,1481.91,910.06,1020.21
14989,"shorter","Hot","dark-right","dark-low","target-low",1823.52,836.03,1479.495,1097.715,726.47,2420.265,1092.46,761.355,726.575,760.155,999.415,831.195,1477.85,1092.74,1854.315,887.85,1246.855,1885.94,1327.575,1470.135
