"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
10350,"longer","Blue","dark-left","dark-high","target-high",983.71,1603.375,1490.8,1257.405,1188.26,1111.655,1367.215,1046.765,1617.38,1456.625,1707.94,973.2,1163.715,2350.77,1127.62,1031.875,1155.715,1926.525,2638.985,1105.49
10350,"longer","Blue","dark-left","dark-high","target-low",1643.16,1592.68,7448.475,1574.105,1597.285,2412.195,1208.815,378.785,1138.42,2564.14,1642.94,1569.28,1259.715,1354.905,2165.585,1551.88,1384.235,2870.82,1885.39,1832.56
10350,"longer","Blue","dark-left","dark-low","target-high",951.02,2476.095,1777.445,1142.84,2827.77,418.81,2362.92,1342.28,1123.045,2213.01,1186.245,1949.815,1633.715,1230.595,2632.71,1324.535,2171.995,1288.51,1071.375,1312.01
10350,"longer","Blue","dark-left","dark-low","target-low",3041.97,4677.37,1237.545,1368.135,4077.15,1706.22,2463.28,1066.525,1995.21,1957.74,2987.535,1210.205,1651.74,1159.55,1458.92,2039.005,1514.495,9299.79,1353.41,1533.865
10350,"longer","Blue","dark-right","dark-high","target-high",1515.76,1416.44,1242.135,1343.78,1931.08,2638.705,1073.035,1525.94,2350.87,1387.985,886.975,6427.795,1415.495,1299.085,1485.3,1709.22,3685.67,1307.89,1083.68,1185.525
10350,"longer","Blue","dark-right","dark-high","target-low",1098.455,1308.84,1474.92,1378.72,1177.125,2330.385,2206.575,1281.89,1372.29,1424.865,2398.365,1261.805,1454.23,1150.345,1554.935,1626.36,1135.885,3010.155,5508.095,2624.67
10350,"longer","Blue","dark-right","dark-low","target-high",670.345,3612.865,3994.65,1323.42,969.605,1517.405,1702.275,1114.045,2118.72,1649.66,1428.98,1074.78,1058.58,831.72,1150.855,1493.285,1152.29,1160.605,1429.88,266.66
10350,"longer","Blue","dark-right","dark-low","target-low",1922.695,1389.455,1164.995,1901.755,1721.355,1113.565,1655.54,1785.9,1677.19,2648.05,1565.515,1033.835,1981.635,1464.35,3816.255,1283.74,1301.925,1773.53,1429.26,3389.49
10350,"longer","Hot","dark-left","dark-high","target-high",1356.09,1389.275,1228.31,1818.335,1955.64,2418.04,1798.275,1499.4,1320.095,1415.645,4722.085,6161.32,1376.645,1205.735,4772.67,1057.75,2635.505,1585.84,1167.975,1255.74
10350,"longer","Hot","dark-left","dark-high","target-low",2253.02,2889.56,1643.855,1738.615,1416.055,1153.245,1611.05,1698.03,2317.285,1285.09,1434.555,1543.135,3311.965,3951.335,391.72,1536.385,1352.435,357.445,1493.005,1489.705
10350,"longer","Hot","dark-left","dark-low","target-high",1354.53,1266.945,1285.265,1211.68,1296.065,1790.27,1060.205,1441.59,1073.555,1219.68,1404.035,1144.385,795.93,1219.115,1250.6,2046.815,322.585,1047.52,1376.735,2304.61
10350,"longer","Hot","dark-left","dark-low","target-low",1592.575,1668.92,1533.645,1407.2,2592.005,281.635,1717.49,5548.795,1190.98,1038.7,1381.855,1826.27,1368.365,1202.33,1282.36,2006.105,1390.475,1294.57,350.815,1796.015
10350,"longer","Hot","dark-right","dark-high","target-high",1936.135,1658.535,1102.08,1878.045,2429.17,2202.81,4800.275,1995.325,1100.735,1306.12,1287.85,1264.525,1079.535,954.675,1674.185,1512.8,3651.88,1071.4,2000.35,1845.865
10350,"longer","Hot","dark-right","dark-high","target-low",1691.33,2327.075,1811.42,1246.605,882.075,2663.005,1232.945,2842.515,1725.2,1849.705,1282.52,1518.47,1438.46,1331.255,1325.965,1512.985,1556.82,1153.98,1404.925,1177.31
10350,"longer","Hot","dark-right","dark-low","target-high",988.235,1182.085,1324.13,6608.47,1404.245,2099.835,985.3,3653.24,1240.5,1296.445,1199.465,1370.125,1530.69,969.755,385.515,287.055,1327.33,1274.525,2839.92,1905.305
10350,"longer","Hot","dark-right","dark-low","target-low",2889.215,483.12,1238.305,1212.87,3038.17,1110.985,2348.175,1252.93,1335.96,1419.555,5475.89,3659.08,1359.475,2686.345,2204.43,1705.6,2907.83,1370.74,989.93,1551.285
