0,1638,1694.3,1635.6,1624.9
0,1188.7,1189.7,1225,1199.3
0,1549.9,1509.3,1454.1,1663.2
0,1130.8,1099.3,1079,1116
0,1261.9,1398.5,1253.4,1249.4
0,1086.6,1031.8,1093.1,977.6
0,1337.6,1384.3,1271.8,1435.2
0,982.74,898.09,936.65,936.95
0,1476.7,1449.5,1392,1415
0,1512.9,1396.3,1310.7,1223.8
0,1058.7,1011.3,1103.5,1054.1
0,1032.1,1086.7,1025,1111.4
0,1353.6,1427.9,1275.3,1334.8
0,1134.1,1116.1,1088.2,1030.9
0,895.06,916.14,973.63,937.26
0,1315.4,1284.1,1300.2,1280.4
0,1882.5,1646.5,1624.1,1697.4
0,1021.1,955.82,1032.1,961.94
0,1458,1432.2,1447.2,1450.9
0,1088.5,996.66,1115.2,1070.4
0,1170.7,1223.8,1212.1,1198.3
0,1349,1232.7,1256,1256.1
0,991.14,1075.7,990.89,1094.1
0,953.41,999,1010,995.33
0,928.49,970.39,897.32,980.53
0,1489.9,1475.3,1425.4,1522.3
0,1136.5,1117,1122.3,1177.8
0,1494.5,1567.8,1519.3,1441.4
0,1367.8,1370.2,1381.7,1354.5
0,1444,1531.5,1473.5,1517.8
1,1220.5,1485.9,1360,1342.2
1,1527.4,1674.7,1473.8,1661.5
1,951.39,1025.8,941.03,1062.5
1,1326.9,1329.5,1263.8,1295.9
1,1387.4,1555.9,1437.6,1572.1
1,1228,1270,1258.7,1243.9
1,1217.8,1239.1,1221.4,1289
1,1113.6,1231.5,1118.1,1138.2
1,1374.1,1582.7,1383.8,1672.9
1,1657.5,1581.2,1704.4,1573.3
1,1381.7,1443.3,1368.5,1373.6
1,1423.7,1269.1,1306.3,1517.7
1,1406.8,1541.7,1477.8,1503.9
1,1261.8,1477.9,1268.8,1357.6
1,1352.6,1477.8,1409.3,1791.9
1,2954.7,3021,2928.9,2811.9
1,1532.9,1661.3,1511.5,1711.6
1,1588.8,1661.1,1478.9,1827.1
1,1060.8,1101.5,1104.4,1152.4
1,1014.2,1031.2,1042,1073.6
1,1387.1,1480,1339.2,1434.6
1,1219,1295,1100.6,1233.8
1,1136.4,1251.6,1093.2,1261.9
1,1293.5,1373.4,1278,1455.3
1,1526,1594.1,1345.7,1666.2
1,1338.4,1283.4,1310.8,1338.4
1,1453.6,1469.6,1460.3,1421.9
1,1198.6,1201.9,1215.6,1265.2
1,1085.9,1219.9,1125.9,1174.1
1,1190.2,1104.9,1102.8,1157.1
