0,883.23,906.57,893.13,976.97
0,936.07,958.22,1006.7,1111
0,1569.2,1639.6,1538.3,1657.2
0,980.61,1025.1,1108,1185.6
0,1122.9,1189,1279.6,1263
0,1033.5,986.92,1162.5,1108.7
0,1551,1661.8,1496.1,1586.8
0,2238,2028.4,2325.4,2131.1
0,1097,1141.7,1161.8,1198.3
0,819.06,965.63,883.74,1008.4
0,1086.7,1115,1099,1136.4
0,1373.5,1421.1,1329.5,1315.2
0,1438.7,1540,1532.7,1541.7
0,869.35,865.33,833.94,863.25
0,1044.4,1212.8,1166.1,1229.7
0,1274,1454.3,1264.8,1416.2
0,1232.6,1206.2,1307.4,1326.1
0,1242.4,1340.3,1244.6,1375.7
0,1695.4,1592,1643.2,1711.2
0,1054.4,1133.6,1107.6,1216.4
0,1397.1,1575.8,1576.7,1661
0,1032.2,953.71,1109.3,1064.6
0,1193,1196.7,1162.2,1195.6
0,1090.9,1039.8,1156.3,1247.4
0,1122.2,1141,1125.9,1198.6
0,1050.2,1182.3,1102,1165.7
0,1274.1,1320.2,1412.1,1574.3
0,1489.9,1480.6,1341.1,1586.2
0,1092.6,1070.1,1019,1078.9
0,1884.1,1721.1,1838.2,1861.9
1,1145.9,1305,1210.6,1317.4
1,1215,1273.7,1258.4,1424.5
1,1236.5,1322.2,1207.7,1362
1,879.15,968.68,863.52,990.97
1,1128.6,1217,1118,1260.4
1,1045.2,1142.5,993.37,1082.8
1,1184,1310.1,1238.8,1349.3
1,2272.5,2077.7,1906,1922.2
1,1000.8,1070.4,1083.4,1180.5
1,1089.9,1269.9,1133,1275.4
1,1257.8,1272.2,1268.2,1297.7
1,1074.4,1208.5,1188.8,1250.5
1,1220.6,1247.9,1226,1283.4
1,1291.5,1167.7,1276.8,1248.1
1,1135.3,1406,1412.2,1392.8
1,1305,1508.5,1326.5,1546.4
1,994.18,1016.7,1081.3,1090.1
1,1165.2,1238.4,1216.9,1279
1,937.46,908.74,996.65,965.44
1,1017.1,1071.5,1047.4,1093.3
1,1151.5,1277,1165.8,1309.7
1,1318.5,1391.5,1414.3,1482.2
1,978.6,1038.5,1071.7,1127.3
1,1059.8,1121.2,1205.9,1262.7
1,1021.1,1131.1,1051.9,1178.2
1,998.16,1014.2,1052.7,1027.9
1,1439.2,1494.7,1490.2,1559
1,1630.7,1638.5,1512.7,1766.9
1,1086,1089.5,1074.3,1083.9
1,1171.8,1346.8,1152.2,1324.4
