0,1700.5,1640,1520.6,1570.4
0,967.92,972.16,968.26,937.79
0,1335.7,1290.5,1252,1273.4
0,1069.9,1018.7,1071.8,1034.4
0,2294.2,2171.4,2021.5,2112.2
0,1064.2,1045,909.91,936.57
0,1203.8,1155.2,1160.9,1060.1
0,1548.3,1473.8,1394.5,1327.2
0,1294.4,1267.3,1270.3,1370.2
0,1601.6,1602.4,1402.7,1372.8
0,2316.3,2040.9,2135.9,1916.8
0,1355.3,1441.5,1297.6,1242.4
0,1240,1119,1093.3,1009.9
0,1341.1,1330.4,1294.6,1279.1
0,1196.7,1149.2,1092.2,1160.8
0,1026.9,1065.8,1006.2,1059.2
0,1828.8,1708.4,1731.1,1584
0,926.63,944.78,936.96,948.38
0,1318.7,1362.6,1237.5,1217.1
0,1371.4,1381.9,1182.8,1121.2
0,1572.7,1451.5,1552.2,1440.9
0,1121.5,1151.1,1014.4,1037.4
0,1380.7,1313.4,1232.4,1345
0,954.62,1019.5,951.89,957.22
0,1643.2,1555.8,1558,1417.2
0,1143.6,1215.9,1191.2,1225
0,1288,1258.1,1182.1,1123.1
0,1674.2,1761.4,1463.4,1612.7
0,1314.5,1259.9,1246.2,1204.2
0,1287.7,1228.4,1154.2,1149.9
1,1243.5,1340.1,1234.7,1319.4
1,1482.4,1617.3,1308.9,1410
1,2668.9,2881.4,2356.7,2744.1
1,2408.5,2477.1,2084.4,2319.6
1,1597.9,1423.9,1502.1,1443.3
1,1605,1577.3,1370.4,1493.3
1,1486.1,1581.9,1406.2,1370.7
1,1123.2,1157.1,1050,1076.3
1,1560.2,1494.3,1517.2,1498.7
1,1867.6,2146.1,1611.8,1803.9
1,982.92,1037.4,940.79,989.64
1,1266.9,1336.3,1367.5,1347.4
1,1491.2,1527.4,1532.2,1478.3
1,1169,1145.4,1071.5,1099.3
1,1225.6,1381.7,1112.4,1244.7
1,1365.5,1346.7,1183,1244.1
1,2125.5,2252.6,2212.6,2142.1
1,1411.6,1634.6,1224.6,1451.1
1,1355.8,1426.1,1183.5,1218.3
1,1659.6,1846.3,1793.7,1778.4
1,1002.4,1027.1,949.02,882.62
1,1519.8,1605.1,1594.9,1577.3
1,1080.3,1083.8,1002.5,1062.3
1,1778.2,1730.9,1594.4,1517.5
1,1229.9,1230.2,1201.8,1224.3
1,1085.9,1131.1,1051.1,1187.6
1,915.88,923.82,897.28,881.38
1,1135.1,1187.2,1083.3,1108
1,1366.7,1447.7,1115.5,1367.6
1,1577.3,1654.9,1344.2,1423.7
