"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
18901,"rank","Blue","dark-left","dark-high","target-high",896.63,968.675,1806.465,1013.08,873.775,1022.155,1408.88,1031.78,1106.86,1125.98,945.905,1109.68,1160.75,1219.07,967.415,987.185,990.195,1224.96,1464.16,837.12
18901,"rank","Blue","dark-left","dark-high","target-low",1089.515,1224.81,1218.3,1109.485,1256.375,1127.615,1049.45,1363.94,1056.04,1286.085,1116.585,1017.52,1008.13,1151.25,1412.68,1170.795,1127.745,1080.975,1051.28,1405.97
18901,"rank","Blue","dark-left","dark-low","target-high",1072.57,850.215,1061.3,1252.32,1307.72,1174.575,1254.405,991.51,1208.575,1047.74,911.255,1033.865,1342,1244.965,925.025,1090.885,1068.265,940.565,798.14,951.645
18901,"rank","Blue","dark-left","dark-low","target-low",1170.235,1379.335,1252.105,1213.26,929.755,1140.49,1001.905,901.77,1172.145,1273.785,1063.635,922.895,1018.335,1062.04,1050.825,1269.34,1041.135,1483,1230.67,1838.1
18901,"rank","Blue","dark-right","dark-high","target-high",1059.215,948.555,1053.57,897.89,948.465,998.165,1068.26,1042.815,854.225,1198.66,1263.71,1005.5,1324.395,1176.69,858.715,1017.885,912.935,852.84,991.255,874.26
18901,"rank","Blue","dark-right","dark-high","target-low",1722.915,1126.635,1090.84,1226.355,1349.38,1092.185,1312.48,1439.04,1109.31,1743.14,1625.475,1201.015,1264.2,1011.98,1354.725,1239.695,1244.22,1421.125,1196.24,1434.5
18901,"rank","Blue","dark-right","dark-low","target-high",1388.645,1116.96,973.2,1218.955,1521.405,986.035,1123.3,1339.52,1104.69,2164.455,967.34,1126.605,1345.495,981.735,963.2,1235.42,1178.435,1031.385,1318.205,1171.275
18901,"rank","Blue","dark-right","dark-low","target-low",1131.43,1067.05,1021.11,1202.61,1182.07,1416.81,1141.01,1399.59,1351.955,930.625,1228.835,1167.25,995.15,909.365,1153.805,1815.4,1037.5,1008.94,2182.72,1203.65
18901,"rank","Hot","dark-left","dark-high","target-high",955.56,1123.345,918.715,1154.095,810.67,1432.055,1223.735,867.36,946.8,862.73,1226.62,975.585,1182.825,1215.76,1128.54,997.88,941.195,1017.13,842.075,933.16
18901,"rank","Hot","dark-left","dark-high","target-low",1291.995,1292.635,1599.88,1247.255,1329.32,1282.765,1271.015,1050.375,1118.165,1312.475,1008.385,1495.52,1342.68,1490.865,1494.485,1211.14,1164.585,1233.6,1087.755,978.385
18901,"rank","Hot","dark-left","dark-low","target-high",921.86,1478.045,1069.63,968.425,1741.43,981.615,1342.265,1506.065,1058.005,1087.8,857.15,887.625,1711.055,1042.585,937.185,2140.675,870.32,1224.205,917.575,1433.015
18901,"rank","Hot","dark-left","dark-low","target-low",1403.08,1122.235,1601.225,1131.345,1132.84,1099.845,1023.015,1026.1,1493.21,1026,979.72,1582.66,891.16,1121.985,1092.325,1167.805,937.855,1215.495,1503.115,1010.5
18901,"rank","Hot","dark-right","dark-high","target-high",882.16,857.77,828.75,1007.005,1489.54,929.995,1066.445,1074.5,1249.925,835.405,853.935,1128.66,898.23,864.29,1518.255,957.16,1274.79,860.325,1070.33,854.67
18901,"rank","Hot","dark-right","dark-high","target-low",1206.93,884.76,1090.95,1236.925,1255.165,922.095,1112.43,1022.55,1028.975,1095.37,1295.735,1371.56,1640.69,1321.97,1462.565,1313.245,1454.55,1216.16,1401.335,1124.97
18901,"rank","Hot","dark-right","dark-low","target-high",1439.28,1623.225,993.16,1143.24,1842.84,887.32,959.65,1621.24,898.53,1182.545,991.225,815.42,970.365,993.915,1023.54,1085.92,1250.49,791.095,1038.55,1048.6
18901,"rank","Hot","dark-right","dark-low","target-low",1218.765,976.2,1593.525,991.37,1283.315,966.44,1274.04,938.385,957.075,1226.355,1173.585,882.695,1005.585,1213.14,1471.835,1078.13,1377.355,979.725,947.225,1332.75
