"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
14326,"index","Blue","dark-left","dark-high","target-high",1243.355,1152.12,1376.435,1664.44,1352.25,1239.555,3939.245,1035.94,3498.155,3706.93,1563.235,969.145,894.41,1551.67,2152.19,1747.435,1861.225,3036.24,1472.225,1788.915
14326,"index","Blue","dark-left","dark-high","target-low",1489.47,904.46,1500.065,2086.915,1471.505,4097.345,1477.885,1619.27,1005.52,1592.33,1558.345,1365.395,1305.245,1325.175,1164.7,1156.025,1017.875,1824.74,1688.035,2314.27
14326,"index","Blue","dark-left","dark-low","target-high",2030.155,1046.75,1033.78,1205.055,2003.465,1388.59,5395.165,1379.37,976.395,1093.84,1238.515,2406.88,2685.56,1108.04,1654.895,1642.195,1952.075,1057.65,1516.94,3565.59
14326,"index","Blue","dark-left","dark-low","target-low",1473.25,1268.58,1561.85,1217.25,1268.97,1366.09,1917.39,1891.885,1163.815,1832.22,1394.085,1726.15,1497.395,1258.33,1682.1,1426.325,2542.43,1405.41,2246.465,1345.55
14326,"index","Blue","dark-right","dark-high","target-high",1013.65,858.815,1086.955,1525.825,946.35,1879.91,1637.03,1995.125,1372.52,1959.73,1822.17,1681.145,1011.33,1495.025,851.115,963.93,1301.565,1962.62,901.295,2558.11
14326,"index","Blue","dark-right","dark-high","target-low",1617.71,3532.73,768.345,947.585,1143.495,1381.43,2532.425,1568.66,3180.985,2019.17,1740.865,1102.665,1513.075,2465.94,4855.68,1200.48,1792.215,1133.45,1213.32,1369.29
14326,"index","Blue","dark-right","dark-low","target-high",1459.71,1026.535,1090.505,1093.55,1483.355,1039.675,968.41,1146.575,1016.1,1074.6,2650.395,938.59,1288.375,1948.56,1703.88,1048.915,1304.39,1260.89,1188.475,1252.075
14326,"index","Blue","dark-right","dark-low","target-low",4030.415,1281.065,1209.985,1704.59,1082.38,1972.365,3060.475,2094.485,932.27,1301.54,1314.775,1181.01,2490.595,1197.19,1120.08,1270.235,1456.89,1699.03,1425.745,1910.215
14326,"index","Hot","dark-left","dark-high","target-high",1295.21,1287.87,1042.56,1475.64,1641.9,1151.645,875.965,1452.03,1265.49,1194.795,1370.11,1168.62,2012.71,1913.855,1492.185,1481.405,1294.005,1661.76,1367.77,2294.765
14326,"index","Hot","dark-left","dark-high","target-low",1430.295,1620.945,1680.6,1542.07,1445.45,3679.62,1323.565,1674.325,1238.6,1522.34,1361.57,3167.345,877.59,1137.995,2247.71,1644.745,1322.24,1256.615,1033.04,2773.785
14326,"index","Hot","dark-left","dark-low","target-high",2224.455,1255.38,956.685,976.025,1523.16,4369.84,1191.845,1497.425,1238.375,961.755,1353.425,1305.1,1991.45,1465.355,1013.465,1142.62,1032.605,1147.805,1342.105,1288.23
14326,"index","Hot","dark-left","dark-low","target-low",1553.6,1353.73,973.37,1556.965,1222.6,1020.11,1586.295,1288.635,1360.615,2409.32,1776.41,1215.7,974.04,1223.105,2004.12,1550.225,2043.24,1134.03,1188.865,4041.295
14326,"index","Hot","dark-right","dark-high","target-high",2521.885,1613.84,1304.795,1744.365,1529.65,3239.72,1236.55,1014.595,2054.81,2692.35,1889.67,1898.395,1003.285,1217.3,1461.435,1176.885,1177.28,1917.885,6159.665,1302.98
14326,"index","Hot","dark-right","dark-high","target-low",2030.955,1034.66,1249.66,1441.665,2077.005,1108.745,1353.63,1961.76,1109.275,1206.205,2376.905,1357.195,1799.105,1450.72,2010.67,1061.94,5240.88,2001.23,2151.195,1886.055
14326,"index","Hot","dark-right","dark-low","target-high",4475.06,948.04,1262.8,1122.77,2841.19,1222.995,1377.88,1694.185,1246.105,2274.52,1138.405,1954.835,980.41,2306.1,1559.85,1770.82,1430.185,881.8,1913.425,888.635
14326,"index","Hot","dark-right","dark-low","target-low",1180.17,1160.055,2139.705,1512.475,2024.815,1685.385,1463.59,796.21,1685.555,1261.955,1180.435,2288.785,1203.71,1130.78,1997.76,3684.03,1826.025,1356.055,1228.735,1372.025
