"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
18824,"longer","Blue","dark-left","dark-high","target-high",1372.78,1570.305,1390.775,1724.175,888.08,1073.975,1148.735,1511.795,1600.695,2929.225,2640.125,1178.525,933.12,1110.365,2666.015,2109.91,1377.435,1523.39,1281.035,1776.765
18824,"longer","Blue","dark-left","dark-high","target-low",1594.195,1965.475,1249.555,893.355,1786.755,1209.725,2224.2,1959.975,2037.8,858.74,2683.565,841.405,1247.145,2886.06,1175.66,1830.95,2127.59,1272.545,877.865,1615.03
18824,"longer","Blue","dark-left","dark-low","target-high",1651.3,4427.635,1148.765,1415.195,1500.17,1088.52,2097.035,939.65,1347.4,926.995,1156.125,1330.26,1020.915,1545.165,2306.445,1923.785,1382.19,1248.905,3032.25,1509.355
18824,"longer","Blue","dark-left","dark-low","target-low",1458.09,1649.23,1250.995,1586.595,1841.695,2424.275,1199.845,1587.215,1052.79,2430.37,2100.43,1724.905,923.505,892.7,2242.21,1224.575,1290.265,1263.18,1155.93,1367.115
18824,"longer","Blue","dark-right","dark-high","target-high",1438.73,1035.81,2024.645,1197.43,1335.725,1202.185,1268.47,1456.58,2221.88,888.905,1640.155,1554.7,1083.74,1133.115,1259.45,1264.325,1233.735,753.69,1086.115,2312.515
18824,"longer","Blue","dark-right","dark-high","target-low",1948.26,1674.425,1655.335,824.635,1430.29,1278.635,1026.215,2364.17,1161.815,1100.77,1195.035,1819.855,943.64,1596.4,1167.9,1238.88,1087.1,923.33,2273.76,1844.685
18824,"longer","Blue","dark-right","dark-low","target-high",1009.125,1171.775,1374.99,1912.195,1801.23,1083.95,1043.98,3209.585,1808.705,897.95,1607.845,1739.495,1952.67,1662.22,2745.01,1268.44,1528.625,2969.375,2212.815,1116.33
18824,"longer","Blue","dark-right","dark-low","target-low",1397.37,1064.875,1499.065,1526.295,904.84,2597.5,1015.93,1469.415,2023.01,1021.87,1098.84,2512.525,1235.085,1262.485,1043.735,840.88,1059.01,1056.05,1520.12,1335.33
18824,"longer","Hot","dark-left","dark-high","target-high",1260.71,1085.905,1370.53,1394.685,872.58,1592.615,1695.51,1536.285,1397.955,1739.585,1455.445,1125.59,1574.665,2598.065,981.655,1680.375,2921.12,1419.645,1178.435,1754.62
18824,"longer","Hot","dark-left","dark-high","target-low",1723.78,1034.31,1162.45,1708.35,1492.21,1449.19,2162.55,1185.36,1071.71,856.7,1224.64,1595.815,910.61,1503.1,2490.535,1728.67,2135.72,1264.63,2499.255,2427.935
18824,"longer","Hot","dark-left","dark-low","target-high",4118.47,1461.985,1302.78,1240.21,1510.33,1271.445,1276.15,971.15,1039.785,1563.865,3375.265,963.91,1099.13,1128.345,849.24,1832.875,1198.135,1680.615,1322.46,1814.81
18824,"longer","Hot","dark-left","dark-low","target-low",1824.945,993.295,1133.14,1708.625,1054.71,1002.18,1372.875,1172.94,1327.53,1622.92,1252.28,2324.55,1391.06,1241.195,1418.62,1493.3,1120.61,1157.39,1936.64,3034.705
18824,"longer","Hot","dark-right","dark-high","target-high",1683,1684.275,1754.19,1204.8,2334.84,1007.53,1429.775,1237.47,1038.885,1392.045,1972.515,2489.9,2188.985,1332.6,1061.23,1533.52,1847.33,1117.72,1948,1198.495
18824,"longer","Hot","dark-right","dark-high","target-low",1308.435,1438.415,1041.235,938.295,1817.615,1461.89,1056.755,1919.295,1798.065,1585.295,1011.06,1417.995,926.265,1924.835,3051.13,952.115,1150.455,1492.95,1183.49,1329.135
18824,"longer","Hot","dark-right","dark-low","target-high",1952.5,1409.335,1204.63,1395.305,1301.9,1140.9,808.245,971.465,1469.155,1875.555,1051.89,1967.445,3714.925,1372.53,1790.445,1794.695,1338.305,1826.295,3172.265,3200.215
18824,"longer","Hot","dark-right","dark-low","target-low",1568.485,1092.85,1485.08,1956.26,1244.985,1359.28,1349.09,1359.205,3336.35,2403.515,1295.72,1449.515,1556.24,1103.56,1209.1,1603.425,1424.555,1254.455,1004.82,1112.97
