"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
12327,"index","Blue","dark-left","dark-high","target-high",1569.795,1278.27,1390.965,12599.57,1551.97,2213.245,1237.105,1449.23,1074.635,2091.275,16482.29,1388.155,969.975,1106.64,1294.23,2515.51,1390.265,1083.79,1580.035,13565.05
12327,"index","Blue","dark-left","dark-high","target-low",2169.43,3085.3,6030.675,2854.455,1898.475,1690.975,3114.955,9145.915,4177.64,1457.165,4996.24,6276.46,2320.145,2627.72,2023.25,2787.505,1905.75,2120.475,2320.56,1525.695
12327,"index","Blue","dark-left","dark-low","target-high",1884.55,1178.075,1329.84,1510.55,3228.025,2304.58,2575.095,8146.11,1395.27,1192.895,1987.855,1253.29,4320.45,2015.365,1342.355,1340.985,1376.59,3983.22,1822.495,1642.395
12327,"index","Blue","dark-left","dark-low","target-low",1354.535,1445.655,1399.755,1313.43,1443.04,1613.49,882.375,3001.64,1593.635,3315.365,3261.245,21261.555,19041.81,2179.13,1987.485,2122.575,6721.36,1440.995,2412.44,2230.68
12327,"index","Blue","dark-right","dark-high","target-high",1049.9,4902.185,1924.56,1232.635,1053.965,1082.275,1595.66,4067.695,10583.515,1738.665,1210.655,3465.28,1006.575,10048.41,957.38,2241.53,1634.795,3311.365,1555.635,9397.145
12327,"index","Blue","dark-right","dark-high","target-low",2043.63,1336.85,2420.855,2617.31,1302.16,2787.11,2834.73,2324.675,1508.17,4153.61,2291.085,1248.385,1742.47,1690.93,1760.975,1261.69,1840.52,5879.595,2632.165,3761.855
12327,"index","Blue","dark-right","dark-low","target-high",1312.525,1909.57,7079.655,1957.28,941.75,4177.94,4775.155,2664.95,2427.08,1207.645,1065.995,2276.51,1951.52,777.965,994.905,1402.505,1634.275,3058.115,1737.12,1123.135
12327,"index","Blue","dark-right","dark-low","target-low",2358.07,4282.55,2735.545,1571.605,1543.615,1262.445,1211.81,2165.395,2123.065,3266.05,1973.985,1066.59,4528.23,1905.07,2224.68,1500.7,1783.235,2317.805,1740.7,5027.99
12327,"index","Hot","dark-left","dark-high","target-high",4690.95,5804.53,4692.015,2008.5,1137.515,2523.34,1039.895,5529.625,2544.9,1488.705,1426.375,1368.03,1213.39,1251.65,4984.21,7554.15,4094.115,1856.74,1540.125,2113.535
12327,"index","Hot","dark-left","dark-high","target-low",3205.045,3037.53,7526.085,1465.88,1651.575,3299.96,2196.48,3236.285,2325.215,1695.92,7135.64,3638.715,1996.155,2526.76,2477.08,1298.895,3697.66,1743.635,1619.51,1517.18
12327,"index","Hot","dark-left","dark-low","target-high",1824.995,1511.33,1868.335,1178.97,2111.26,1519.245,2984.665,2386.525,8387.2,9097.665,3271.695,15999.38,981.65,2295.175,2512.145,856.7,1085.97,1074.86,4658.48,3286.225
12327,"index","Hot","dark-left","dark-low","target-low",1064.405,1473.21,3285.34,1520.67,2079.88,1331.63,957.95,1251.745,1183.185,4229,2161.965,4172.98,1907.69,2016.92,1737.565,1420.42,1867.39,1639.1,2366.68,1915.96
12327,"index","Hot","dark-right","dark-high","target-high",3619.94,910.335,960,1390.935,3907.175,856.85,1015.575,1089.31,2388.01,1342.88,938.61,1431.935,1609.33,865.255,2020.9,1224.44,1140.745,1720.47,6973.315,1284.695
12327,"index","Hot","dark-right","dark-high","target-low",1469.15,1686.055,2152.485,1638.11,1213.56,3823.245,1758.66,2496.595,1529.245,1899.15,1815.705,8799.635,1242.095,7152.865,6007.795,1956.31,2473.675,3913.12,1010.41,1155.86
12327,"index","Hot","dark-right","dark-low","target-high",1284.74,1602.055,1982.04,1330.625,1671.3,2151.665,1665.57,2939.005,1041.94,5089.665,1386.15,1891.745,4241.175,1678.865,1910.96,1534.39,1416.615,5639.875,2381.01,1459.67
12327,"index","Hot","dark-right","dark-low","target-low",6729.73,1920.46,2189.805,1284.755,1384.34,1915.395,1474.215,1266.555,1129.21,1814.335,1180.51,1053.305,2123,2277.29,2092.92,1759.08,1062.69,3158.385,2150.97,1947.27
