"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
19915,"rank","Blue","dark-left","dark-high","target-high",2235.79,4248.43,4727.415,5002.025,2562.83,2197.44,4825.8,2765.875,5524.655,3480.76,1705.175,2091.88,1408.145,2285.145,1851.12,2923.04,2263.66,1521.855,2998.025,3605.85
19915,"rank","Blue","dark-left","dark-high","target-low",1327.88,1821.84,2229.13,1714.745,2661.585,4670.75,3293.6,4391.695,1820.105,2562.825,2245.14,1846.28,2139.74,1456.31,3130,3005.415,2190.235,1727.065,2213.43,2827.59
19915,"rank","Blue","dark-left","dark-low","target-high",2967.015,4863.95,2440.465,2205.025,1495.835,2274.65,2363.18,2308.275,3073.845,1879.105,2943.435,1876.365,2214.48,1379.9,2188.965,2383.95,3743.32,2161.53,2729.48,1403.255
19915,"rank","Blue","dark-left","dark-low","target-low",1641.76,2274.895,2129.375,1689.57,1783.715,3691.645,1591.18,2365.925,2717.96,4001.66,3000.255,2515.275,2809.01,1638.45,2203.84,3699.44,1904.8,2740.41,3195.98,2683.3
19915,"rank","Blue","dark-right","dark-high","target-high",3435.51,1496.195,3484.805,2383.42,2509.225,2704.44,1579.53,4863.265,1383.735,1819.505,3095.79,4258.475,2297.705,1969.785,3005.385,1510.675,2015.9,1757.39,2245.635,2473.17
19915,"rank","Blue","dark-right","dark-high","target-low",8487.535,1735.065,2516.905,2352.045,2942.93,3438.155,2117.3,2371.915,2354.405,1904.21,1548.84,2112.855,2448.235,3485.695,2548.795,1452.55,1911.84,4560.945,1830.39,1734.045
19915,"rank","Blue","dark-right","dark-low","target-high",2199.84,3566.01,1233.635,2237.58,2305.71,2695.155,2889.83,3590.69,2406.67,3009.27,2352.44,2047.85,3734.385,1406.235,3122.01,2015.815,2118.93,1569.94,2942.975,1576.895
19915,"rank","Blue","dark-right","dark-low","target-low",1335.06,2485.815,1969.37,1575.99,2886.325,1870.385,1722.94,1706.52,1260.515,1572.175,1862.74,4051.545,1878.365,2408.45,2898.14,2160.825,2525.23,1889.76,1777.735,2636.16
19915,"rank","Hot","dark-left","dark-high","target-high",2847.265,2488.86,3175.58,1436.895,2683.66,2249.55,2523.25,8202.305,1585.345,2328.025,1828.395,1076.34,2581.52,2208.69,1557.695,3554.98,1548.715,2364.935,1780.21,1802.5
19915,"rank","Hot","dark-left","dark-high","target-low",1671.495,2152.765,2535.01,2637.275,1453.385,4930.26,4297.32,1756.915,1222.755,1717.825,2409.55,2184.755,1447.935,2829.415,1301.83,2238.76,2396.14,2437.485,2455.755,2261.195
19915,"rank","Hot","dark-left","dark-low","target-high",2808.575,1303.855,2096.77,3558.625,4476.7,2346.225,1480.555,1547.735,1453.685,1776.41,2906.9,1893.685,2088.2,2022.76,1946.79,1334.495,1662.705,2853.755,2921.945,2850.385
19915,"rank","Hot","dark-left","dark-low","target-low",1932.235,2577.015,1535.2,2278.6,1772.515,3389.695,3200.58,1856.785,2414.855,1768.995,4493.62,1343.04,2027.54,5004.155,2609.995,5971.375,1832.585,1359.885,2474.71,1671.12
19915,"rank","Hot","dark-right","dark-high","target-high",1675.54,2208.645,1809.61,2225.675,1861.735,3292.275,2395.355,1295.395,1994.77,1774.41,3810.92,1355.935,1303.125,1666.075,1905.11,1770.415,2908.19,2306.46,2184.78,3980.57
19915,"rank","Hot","dark-right","dark-high","target-low",3618.855,2104.905,2513.59,3434.565,3882.03,1806.655,1919.55,2033.04,1965.07,4147.52,2113.02,1343.28,1690.425,1574.87,2444.75,2527.81,1924.94,2390.97,1606.325,3120.03
19915,"rank","Hot","dark-right","dark-low","target-high",5935.21,2288.355,1964.825,1007.455,2084.8,3109.405,3060.825,2708.21,2078.55,1780.165,3525.815,3823.44,2036.145,2166.38,1961.305,1521.9,2312.69,2638.24,1327.365,1313.46
19915,"rank","Hot","dark-right","dark-low","target-low",1867.03,2732.525,2071.185,2225.01,1636.59,1891.25,1740.93,3378.565,2385.405,2085.915,2976.855,2147.63,3505.535,1552.67,1742.83,2008.07,2271.52,1946.4,8138.07,3114.18
