"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
14930,"longer","Blue","dark-left","dark-high","target-high",1699,1423.815,847.245,968.64,1031.6,1025.885,1309.875,1025.51,918.335,966.18,1362.485,851.69,786.765,987.55,1186.255,978.46,1527.77,1306.275,885.75,910.125
14930,"longer","Blue","dark-left","dark-high","target-low",1575.43,1119.025,1008.515,1198.765,911.985,1454.24,1203.48,1187.335,1688.125,1573.87,2312.375,1197.665,1092.16,937.77,1185.015,1493.255,1394.305,1114.75,1106.765,850.83
14930,"longer","Blue","dark-left","dark-low","target-high",1196.555,1099.12,950.84,991.73,1103.295,1121.955,910.395,969.85,740.865,917.71,1773.35,839.9,1477.945,857.305,1572.79,983.165,1128.095,1014.11,949.135,1316.6
14930,"longer","Blue","dark-left","dark-low","target-low",1023.385,1043.085,1354.185,915.95,1894.495,979.27,846.45,1104.605,1082.535,1196.49,1115.145,1609.77,985.93,1074.645,1750.655,893.03,1174.105,1174.5,970.105,2421.3
14930,"longer","Blue","dark-right","dark-high","target-high",868.05,836.335,996.73,920.88,1542.665,956.235,1126.415,958.515,658.28,1607.6,872.28,1445.395,3342.655,741.825,983.53,800.615,1111.93,1427.175,859.485,869.31
14930,"longer","Blue","dark-right","dark-high","target-low",920.08,2049.015,1248.595,1013.17,995.825,1591,1032.92,960.285,1081.03,1252.725,1136.42,1021.225,1121.625,976.585,1663.915,1420.45,1343.955,2455.84,1158.46,1590.145
14930,"longer","Blue","dark-right","dark-low","target-high",1196.15,939.21,1052.68,898.06,769.13,1026.64,1670.045,1084.535,846.755,1029.455,1062.205,883.28,1084.395,921.795,1597.795,1075.05,1370.12,823.4,1092.73,1390.05
14930,"longer","Blue","dark-right","dark-low","target-low",666.63,1081.86,1039.61,1054.195,1070.105,1035.325,1301.095,2186.595,1088.595,1589.595,1261.93,1116.82,1226.215,1350.98,2001,1320.125,1300.975,1032.015,1177.905,877.395
14930,"longer","Hot","dark-left","dark-high","target-high",777.235,910.145,853.055,1738.7,1209.24,835.195,889.42,910.555,1574.175,966.045,935.075,1203.155,985.45,903.385,1917.95,1176.035,996.07,900.645,802.58,1045.595
14930,"longer","Hot","dark-left","dark-high","target-low",1184.3,1136.45,1128.125,1720.3,1254.735,1145.09,914.3,975.835,1226.24,1672.525,1341.655,1342.855,1296.575,1188.59,952.99,1720.5,983.695,1182.005,1475.075,1406.365
14930,"longer","Hot","dark-left","dark-low","target-high",928.985,1217.215,1054.945,1742.01,1061.295,986.555,1016.955,1617.145,973.835,985.33,1347.67,1120.63,1157.475,2217.32,798.025,1985.825,956.995,1556.25,876.78,1746.285
14930,"longer","Hot","dark-left","dark-low","target-low",1340.64,915.115,1385.305,1085.4,1017.235,1190.555,978.615,1255.12,1950.37,1111.49,987.855,867.725,1088.25,1454.395,1040.855,765.56,1269.155,881.58,908.66,1233.24
14930,"longer","Hot","dark-right","dark-high","target-high",826.385,1121.87,830.045,1453.415,1006.51,1008.105,928.96,1795.94,1279.59,946.98,984.335,765.325,699,782.59,1968.85,884.47,1204.235,1749.415,795.3,797.705
14930,"longer","Hot","dark-right","dark-high","target-low",1214.65,919.635,1032.585,1205.32,1153.915,1405.92,1087.325,1452.47,1111.965,870.785,1366.385,1353.48,1440.14,1534.905,1598.395,1132.89,2219.785,1069.785,716.575,1293.93
14930,"longer","Hot","dark-right","dark-low","target-high",979.455,1820.795,1111.08,1150.305,1302.93,928.26,863.835,1086.09,1337.46,887.86,1076.09,874.235,1415.12,977.02,1093.94,1952.47,1070.665,1546.2,1076.89,910.065
14930,"longer","Hot","dark-right","dark-low","target-low",1045.435,2717.415,872.78,1117.125,987.355,1264.585,1084.605,1135.83,871.165,1526.61,2757.21,1148.69,1109.73,949.46,906.04,1093.83,1083.76,1298.36,1750.985,1229.925
