"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
11029,"faster","Blue","dark-left","dark-high","target-high",788.675,4769.72,917.605,1225.6,1031.12,2219.7,1072.11,877.41,955.23,1019.125,1315.095,841.775,1226.48,947.585,1052.35,1343.715,978.745,1041.645,1405.65,2115.575
11029,"faster","Blue","dark-left","dark-high","target-low",1290.755,1516.155,1190.54,1452.98,1244.97,1782.205,1429.015,1067.12,1256.32,1566.96,2240.345,1305.255,1493.42,1173.865,1115.085,1890.565,2208.04,1196.22,1734.39,855.075
11029,"faster","Blue","dark-left","dark-low","target-high",1012.165,1403.49,884.06,1089.97,1025.01,1751.35,971.21,1268.265,1234.515,2193.525,1640.785,1454.945,2004.145,3041.31,3498.48,927.435,2301.135,1094.845,1546.14,923.26
11029,"faster","Blue","dark-left","dark-low","target-low",903.53,1974.265,1337.96,1025.855,1529.97,2517.85,2816.965,1722.045,975.04,1229.635,1540.07,913.265,1231.165,1143.56,1736.945,1087.875,1408.6,1177.455,1330.725,2777.92
11029,"faster","Blue","dark-right","dark-high","target-high",1431.07,2251.595,1010.695,873.59,704.95,802.175,1291.465,724.35,829.09,1864.12,880.5,842.41,1407.955,1804.605,928.13,1029.195,3149.09,776.875,938.98,1052.5
11029,"faster","Blue","dark-right","dark-high","target-low",1066,1132.45,771.91,1779.645,1599.36,1182.82,1066.04,3971.735,1109.665,1648.775,1397.235,2393.675,1071.005,1280.23,1977.29,1007.91,1389.6,944.145,1750.93,1312.96
11029,"faster","Blue","dark-right","dark-low","target-high",1152.3,1714.035,1113.36,1242.82,959.055,1453.34,1221.495,1509,1406.585,1546.04,1861.875,1853.53,1685.77,1854.02,3717.545,1498.565,1094.695,1158.3,1218.96,1394.24
11029,"faster","Blue","dark-right","dark-low","target-low",1296.285,2548.495,1925.545,1056.335,1378.61,1555.875,2043.46,3135.785,1439.35,1227.445,1078.915,1151.27,1027.82,1687.925,995.975,1341.83,1061.79,998.375,1171.6,2696.605
11029,"faster","Hot","dark-left","dark-high","target-high",945.9,1994.28,1768.265,2061.955,980.66,1379.465,1746.785,1157.475,1188.265,966.84,2170.855,1992.075,1455.15,1524.77,998.615,1087.15,869.565,1247.655,3301.215,2362.36
11029,"faster","Hot","dark-left","dark-high","target-low",2415.035,1475.525,995.44,3449.07,938.05,1278.75,1312.075,2008.475,2124.22,1375.185,1268.36,1054.095,1195.765,2074.275,2520.325,1369.8,1065.045,1430.07,1013.255,2201.325
11029,"faster","Hot","dark-left","dark-low","target-high",1464.73,1614.225,1149.725,1986.9,1083.905,3799.16,2255.005,1130.025,1817.135,1229.99,1388.86,1253.785,1101.675,2174.61,989.575,1515.975,2426.515,1099.2,1833.115,1997.4
11029,"faster","Hot","dark-left","dark-low","target-low",1323.225,1243.505,1120.455,1366.975,1698.595,1452.13,1080.085,1365.015,1684.285,1758.895,1179.6,1013.505,1501.655,2665.77,1368.15,1234.98,2029.14,1550.625,1195.89,2991.035
11029,"faster","Hot","dark-right","dark-high","target-high",1051.9,1211.325,872.05,2663.725,1179.46,1059.545,1345.31,1272.395,920.46,1446.695,2201.11,2231.645,945.135,2020.855,2095.125,1140.52,997.31,895.6,1122.45,1152.5
11029,"faster","Hot","dark-right","dark-high","target-low",918.005,1004.005,1085.775,1070.245,1399.135,1310.665,2035.63,1215.525,976.62,1532.785,1153.61,1124.535,1330.815,1118.02,1904.78,1067.385,1564.56,1312.965,1475.285,1236.82
11029,"faster","Hot","dark-right","dark-low","target-high",1120.855,1433.16,1383.055,1224.975,880.035,2470.72,1778,898.025,835.94,917.725,1017.94,890.03,1472.485,1107.675,1011.8,3005.045,839.755,1032.405,2124.06,2074.945
11029,"faster","Hot","dark-right","dark-low","target-low",1473.43,1109.095,5066.36,1177.775,1447.51,1685.325,1473.175,1490.085,1010.31,1589.625,2964.555,1168.67,1003.295,932.59,1248.07,2328.84,1257.955,1904.41,1149.205,1471.73
