"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
17938,"longer","Blue","dark-left","dark-high","target-high",857,1232,1002,1162,1041,689,867,1093,787,922,984,825,919,857,941,688,1370,802,1137,1077
17938,"longer","Blue","dark-left","dark-high","target-low",1448,1015,942,890,1130,1149,1272,1345,1532,1005,1310,1024,1343,1021,1221,1992,971,1075,1059,983
17938,"longer","Blue","dark-left","dark-low","target-high",1010,1223,1302,906,1316,987,1126,875,852,1005,1576,816,1134,1270,964,1540,964,1354,1096,1078
17938,"longer","Blue","dark-left","dark-low","target-low",1300,1082,1294,1166,1804,986,1225,948,1048,929,1070,970,1231,1534,1142,1525,1257,1004,885,1074
17938,"longer","Blue","dark-right","dark-high","target-high",623,1213,1203,981,1112,678,924,786,830,921,1066,1072,868,1081,1000,748,906,931,964,1104
17938,"longer","Blue","dark-right","dark-high","target-low",973,1134,1341,1064,990,1264,3195,1068,1394,970,964,1116,1509,1139,1106,1005,1601,1324,1256,1017
17938,"longer","Blue","dark-right","dark-low","target-high",1114,1009,1101,1186,1516,884,1167,958,1528,1348,935,1028,1497,941,1137,1004,1079,973,1103,901
17938,"longer","Blue","dark-right","dark-low","target-low",1137,1217,1022,930,922,1210,1295,828,906,913,1387,915,1016,1190,1186,1073,831,982,1143,1363
17938,"longer","Hot","dark-left","dark-high","target-high",867,857,879,794,956,891,999,882,1017,1166,1166,1023,1196,822,924,1099,929,946,1024,1449
17938,"longer","Hot","dark-left","dark-high","target-low",1184,867,1091,1038,1405,890,906,1287,1126,1196,1083,1137,1852,1471,983,928,1332,912,1288,1219
17938,"longer","Hot","dark-left","dark-low","target-high",874,1103,873,923,741,1079,869,927,1417,1051,1066,818,954,882,870,1109,787,737,1201,1090
17938,"longer","Hot","dark-left","dark-low","target-low",984,1187,1291,1299,1061,934,944,1374,1139,809,1330,1194,957,1143,1108,1063,900,987,937,748
17938,"longer","Hot","dark-right","dark-high","target-high",771,895,867,1706,1341,923,721,1112,921,1025,642,962,1108,1103,923,719,934,1130,1014,1086
17938,"longer","Hot","dark-right","dark-high","target-low",1052,1180,1158,1149,1058,1036,1401,978,1082,985,1537,952,1077,1217,1429,1012,1062,908,1539,1120
17938,"longer","Hot","dark-right","dark-low","target-high",900,1998,903,819,1051,1070,1174,1065,1070,1072,1023,1684,1322,826,1223,816,985,935,833,1401
17938,"longer","Hot","dark-right","dark-low","target-low",1475,947,748,1141,1062,1118,947,926,936,941,916,858,1156,1083,973,1354,955,1020,972,1123
