"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
13116,"faster","Blue","dark-left","dark-high","target-high",1137,1374,921,1320,1082,1171,1390,3375,1121,2080,2883,4375,1125,815,1339,1507,5932,1061,2411,1712
13116,"faster","Blue","dark-left","dark-high","target-low",1394,1583,1315,2415,1890,3571,953,975,1308,1123,1795,1480,1348,1260,1703,1096,2219,1354,1161,1973
13116,"faster","Blue","dark-left","dark-low","target-high",1480,1479,1583,1053,932,1419,1295,1689,1171,1898,2087,1008,11427,931,1392,1438,1230,1017,1453,1201
13116,"faster","Blue","dark-left","dark-low","target-low",1207,2570,1438,1800,1813,1411,1579,1008,1171,2704,1587,1132,2798,1573,986,1318,1274,1294,1321,1334
13116,"faster","Blue","dark-right","dark-high","target-high",1259,1361,1399,1510,1240,1513,1339,4576,1300,964,1466,2537,1420,997,2774,2545,1956,1273,1981,1389
13116,"faster","Blue","dark-right","dark-high","target-low",1402,8166,1097,1209,1162,1432,1298,1751,937,1239,1100,1214,967,1061,2308,1003,1050,2141,1267,1473
13116,"faster","Blue","dark-right","dark-low","target-high",2459,34105,958,1677,1340,1236,2321,1382,1536,1567,1871,1384,1396,3067,1738,1281,1680,1132,1245,1533
13116,"faster","Blue","dark-right","dark-low","target-low",1024,1540,1378,1852,1294,1129,1469,1230,1541,1247,1907,1960,2522,3247,1340,2144,1664,1612,1585,1496
13116,"faster","Hot","dark-left","dark-high","target-high",1476,1483,1132,1055,1146,1245,2589,1659,1407,1095,2286,1244,1708,1901,1326,1373,2608,3537,1752,2663
13116,"faster","Hot","dark-left","dark-high","target-low",1122,1008,3265,1183,1988,2148,1235,1208,1338,1359,1394,914,2226,1234,1376,1259,1152,1014,969,1490
13116,"faster","Hot","dark-left","dark-low","target-high",1688,1250,1356,1849,1007,1630,1665,1374,1803,1307,1664,1100,1073,1101,1516,2015,1220,1441,1478,3141
13116,"faster","Hot","dark-left","dark-low","target-low",1817,1520,989,1128,1216,1353,2711,1500,1047,1506,2327,1171,1541,3352,1376,3685,1798,1256,1276,1816
13116,"faster","Hot","dark-right","dark-high","target-high",1126,1844,1945,1996,1183,1458,2311,1445,861,2733,1766,1378,923,1011,1609,1063,1100,1476,1246,1090
13116,"faster","Hot","dark-right","dark-high","target-low",2299,1377,894,1049,1308,1780,2392,1566,1523,2685,1302,1342,2229,1071,1233,1313,2402,1035,1052,1939
13116,"faster","Hot","dark-right","dark-low","target-high",1087,1666,1141,1342,1099,1581,1981,916,1456,5613,1278,1516,1314,1558,1055,1679,2614,2164,1298,1534
13116,"faster","Hot","dark-right","dark-low","target-low",1474,1492,1046,1405,2003,1308,1001,1181,1163,1530,1982,1206,1307,1359,1087,1507,1257,1475,1476,1347
